	_id	batch	cell_id	dnGenesSize	geo_id	pert_desc	pert_dose	pert_dose_unit	pert_id	pert_time	pert_time_unit	pert_type	pvalue	replicateCount	sigIdxSize	sig_id	upGenesSize
234	55bb776379091874796d14fe	LJP008_A549_24H	A549	269	A549-trt_cp-60119	pracinostat	10	um	BRD-K86797399	24	h	trt_cp	0.0	6	533	LJP008_A549_24H:BRD-K86797399:10	264
235	55bb923279091874796d159c	LJP008_HA1E_24H	HA1E	104	HA1E-trt_cp-62370	pracinostat	0.37	um	BRD-K86797399	24	h	trt_cp	0.0	3	237	LJP008_HA1E_24H:BRD-K86797399:0.37	133
236	55bb923279091874796d15a0	LJP008_HA1E_24H	HA1E	179	HA1E-trt_cp-62368	pracinostat	3.33	um	BRD-K86797399	24	h	trt_cp	0.0	3	366	LJP008_HA1E_24H:BRD-K86797399:3.33	187
237	55bb923379091874796d15a3	LJP008_HA1E_24H	HA1E	264	HA1E-trt_cp-62367	pracinostat	10	um	BRD-K86797399	24	h	trt_cp	0.0	3	460	LJP008_HA1E_24H:BRD-K86797399:10	196
238	55bb923e79091874796d15f9	LJP008_HA1E_24H	HA1E	48	HA1E-trt_cp-62372	pracinostat	0.04	um	BRD-K86797399	24	h	trt_cp	0.0054	3	152	LJP008_HA1E_24H:BRD-K86797399:0.04	104
239	55bb924579091874796d162e	LJP008_HA1E_24H	HA1E	80	HA1E-trt_cp-62371	pracinostat	0.12	um	BRD-K86797399	24	h	trt_cp	0.0011	3	194	LJP008_HA1E_24H:BRD-K86797399:0.12	114
240	55bb924e79091874796d1672	LJP008_HA1E_24H	HA1E	147	HA1E-trt_cp-62369	pracinostat	1.11	um	BRD-K86797399	24	h	trt_cp	0.0	3	358	LJP008_HA1E_24H:BRD-K86797399:1.11	211
241	55b1ecaf782c0ea09d5e8a3c	LJP008_PC3_24H	PC3	40	PC3-trt_cp-67897	rocilinostat	3.33	um	BRD-K82928847	24	h	trt_cp	0.0172	3	102	LJP008_PC3_24H:BRD-K82928847:3.33	62
242	55b1ecbf782c0ea09d5e8abc	LJP008_PC3_24H	PC3	25	PC3-trt_cp-67898	rocilinostat	1.11	um	BRD-K82928847	24	h	trt_cp	0.0474	3	77	LJP008_PC3_24H:BRD-K82928847:1.11	52
243	55b1ecc6782c0ea09d5e8af3	LJP008_PC3_24H	PC3	204	PC3-trt_cp-67896	rocilinostat	10	um	BRD-K82928847	24	h	trt_cp	0.0	3	409	LJP008_PC3_24H:BRD-K82928847:10	205
244	55b20216782c0ea09d5e8c4b	LJP008_MCF7_24H	MCF7	130	MCF7-trt_cp-66770	rocilinostat	10	um	BRD-K82928847	24	h	trt_cp	0.0001	3	333	LJP008_MCF7_24H:BRD-K82928847:10	203
245	55b20219782c0ea09d5e8c69	LJP008_MCF7_24H	MCF7	47	MCF7-trt_cp-66771	rocilinostat	3.33	um	BRD-K82928847	24	h	trt_cp	0.01	3	98	LJP008_MCF7_24H:BRD-K82928847:3.33	51
246	55b21770782c0ea09d5e8d3b	LJP008_HT29_24H	HT29	102	HT29-trt_cp-65639	rocilinostat	10	um	BRD-K82928847	24	h	trt_cp	0.0003	3	243	LJP008_HT29_24H:BRD-K82928847:10	141
247	55b21778782c0ea09d5e8d80	LJP008_HT29_24H	HT29	36	HT29-trt_cp-65641	rocilinostat	1.11	um	BRD-K82928847	24	h	trt_cp	0.0673	3	89	LJP008_HT29_24H:BRD-K82928847:1.11	53
248	55b2177c782c0ea09d5e8d9b	LJP008_HT29_24H	HT29	53	HT29-trt_cp-65640	rocilinostat	3.33	um	BRD-K82928847	24	h	trt_cp	0.0912	3	95	LJP008_HT29_24H:BRD-K82928847:3.33	42
249	55b22dbc782c0ea09d5e8e8d	LJP008_HEPG2_24H	HEPG2	45	HEPG2-trt_cp-64504	rocilinostat	3.33	um	BRD-K82928847	24	h	trt_cp	0.0114	3	101	LJP008_HEPG2_24H:BRD-K82928847:3.33	56
250	55b22dc6782c0ea09d5e8ee0	LJP008_HEPG2_24H	HEPG2	156	HEPG2-trt_cp-64503	rocilinostat	10	um	BRD-K82928847	24	h	trt_cp	0.0	3	319	LJP008_HEPG2_24H:BRD-K82928847:10	163
251	55b22dc6782c0ea09d5e8ee4	LJP008_HEPG2_24H	HEPG2	37	HEPG2-trt_cp-64505	rocilinostat	1.11	um	BRD-K82928847	24	h	trt_cp	0.0297	3	91	LJP008_HEPG2_24H:BRD-K82928847:1.11	54
252	55b23e02782c0ea09d5e902c	LJP008_HCC515_24H	HCC515	26	HCC515-trt_cp-63392	rocilinostat	1.11	um	BRD-K82928847	24	h	trt_cp	0.0908	3	57	LJP008_HCC515_24H:BRD-K82928847:1.11	31
253	55b23e05782c0ea09d5e9044	LJP008_HCC515_24H	HCC515	107	HCC515-trt_cp-63390	rocilinostat	10	um	BRD-K82928847	24	h	trt_cp	0.0	3	212	LJP008_HCC515_24H:BRD-K82928847:10	105
254	55b23e16782c0ea09d5e90ca	LJP008_HCC515_24H	HCC515	32	HCC515-trt_cp-63391	rocilinostat	3.33	um	BRD-K82928847	24	h	trt_cp	0.0921	3	84	LJP008_HCC515_24H:BRD-K82928847:3.33	52
255	55bb3df179091874796d12b5	LJP008_A375_24H	A375	47	A375-trt_cp-58898	rocilinostat	3.33	um	BRD-K82928847	24	h	trt_cp	0.0143	3	102	LJP008_A375_24H:BRD-K82928847:3.33	55
256	55bb3e0b79091874796d137b	LJP008_A375_24H	A375	36	A375-trt_cp-58899	rocilinostat	1.11	um	BRD-K82928847	24	h	trt_cp	0.0903	3	85	LJP008_A375_24H:BRD-K82928847:1.11	49
257	55bb3e0f79091874796d1393	LJP008_A375_24H	A375	74	A375-trt_cp-58897	rocilinostat	10	um	BRD-K82928847	24	h	trt_cp	0.0002	3	232	LJP008_A375_24H:BRD-K82928847:10	158
258	55bb776079091874796d14f2	LJP008_A549_24H	A549	84	A549-trt_cp-60017	rocilinostat	10	um	BRD-K82928847	24	h	trt_cp	0.0	6	174	LJP008_A549_24H:BRD-K82928847:10	90
259	55bb923e79091874796d15f3	LJP008_HA1E_24H	HA1E	50	HA1E-trt_cp-62270	rocilinostat	0.12	um	BRD-K82928847	24	h	trt_cp	0.0044	3	113	LJP008_HA1E_24H:BRD-K82928847:0.12	63
260	55bb924179091874796d160a	LJP008_HA1E_24H	HA1E	50	HA1E-trt_cp-62267	rocilinostat	3.33	um	BRD-K82928847	24	h	trt_cp	0.0235	3	116	LJP008_HA1E_24H:BRD-K82928847:3.33	66
261	55bb924179091874796d160e	LJP008_HA1E_24H	HA1E	183	HA1E-trt_cp-62266	rocilinostat	10	um	BRD-K82928847	24	h	trt_cp	0.0	3	413	LJP008_HA1E_24H:BRD-K82928847:10	230
262	55bb924279091874796d1615	LJP008_HA1E_24H	HA1E	29	HA1E-trt_cp-62268	rocilinostat	1.11	um	BRD-K82928847	24	h	trt_cp	0.0353	3	74	LJP008_HA1E_24H:BRD-K82928847:1.11	45
263	543d9203e4b0e6d1d5174ed2	CPC001_HA1E_24H	HA1E	256		trichostatin A	10.0	um	BRD-A19037878	24.0	h	trt_poscon	0.0	3	485	CPC001_HA1E_24H:BRD-A19037878:10.0	229
264	543d9301e4b0e6d1d5175163	CPC001_HA1E_6H	HA1E	119		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0005	3	300	CPC001_HA1E_6H:BRD-A19037878:10.0	181
265	543d937de4b0e6d1d5175274	CPC001_HCC515_24H	HCC515	276		trichostatin A	10.0	um	BRD-A19037878	24.0	h	trt_poscon	0.0	3	434	CPC001_HCC515_24H:BRD-A19037878:10.0	158
266	543d93b8e4b0e6d1d51752f2	CPC001_HCC515_6H	HCC515	136		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0	2	278	CPC001_HCC515_6H:BRD-A19037878:10.0	142
267	543d9507e4b0e6d1d517559d	CPC001_PC3_24H	PC3	362		trichostatin A	10.0	um	BRD-A19037878	24.0	h	trt_poscon	0.0	6	620	CPC001_PC3_24H:BRD-A19037878:10.0	258
268	543d959de4b0e6d1d5175733	CPC001_PC3_6H	PC3	125		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0	3	382	CPC001_PC3_6H:BRD-A19037878:10.0	257
269	543d96f2e4b0e6d1d517588b	CPC001_VCAP_24H	VCAP	185		trichostatin A	10.0	um	BRD-A19037878	24.0	h	trt_poscon	0.0002	3	385	CPC001_VCAP_24H:BRD-A19037878:10.0	200
270	543d97cbe4b0e6d1d51758a1	CPC001_VCAP_6H	VCAP	137		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0	6	318	CPC001_VCAP_6H:BRD-A19037878:10.0	181
271	543d986ee4b0e6d1d5175b5f	CPC002_HA1E_24H	HA1E	223		trichostatin A	10.0	um	BRD-A19037878	24.0	h	trt_poscon	0.0004	3	400	CPC002_HA1E_24H:BRD-A19037878:10.0	177
272	543d98d3e4b0e6d1d5175b74	CPC002_HA1E_6H	HA1E	191		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0	3	465	CPC002_HA1E_6H:BRD-A19037878:10.0	274
273	543d995de4b0e6d1d5175cdf	CPC002_HCC515_24H	HCC515	306		trichostatin A	10.0	um	BRD-A19037878	24.0	h	trt_poscon	0.0	3	514	CPC002_HCC515_24H:BRD-A19037878:10.0	208
274	543d99dee4b0e6d1d5175e58	CPC002_HCC515_6H	HCC515	194		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0001	3	355	CPC002_HCC515_6H:BRD-A19037878:10.0	161
275	543d9af2e4b0e6d1d517604d	CPC002_PC3_24H	PC3	279		trichostatin A	10.0	um	BRD-A19037878	24.0	h	trt_poscon	0.0	4	507	CPC002_PC3_24H:BRD-A19037878:10.0	228
276	543d9bc0e4b0e6d1d5176123	CPC002_PC3_6H	PC3	47		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.003	5	143	CPC002_PC3_6H:BRD-A19037878:10.0	96
277	543d9d08e4b0e6d1d517640a	CPC002_VCAP_6H	VCAP	83		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0	4	188	CPC002_VCAP_6H:BRD-A19037878:10.0	105
278	543d9d86e4b0e6d1d517655e	CPC003_HA1E_24H	HA1E	187		trichostatin A	10.0	um	BRD-A19037878	24.0	h	trt_poscon	0.002	2	364	CPC003_HA1E_24H:BRD-A19037878:10.0	177
279	543d9de6e4b0e6d1d51767ba	CPC003_HA1E_6H	HA1E	144		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0007	2	347	CPC003_HA1E_6H:BRD-A19037878:10.0	203
280	543d9e5ee4b0e6d1d51768a2	CPC003_HCC515_24H	HCC515	276		trichostatin A	10.0	um	BRD-A19037878	24.0	h	trt_poscon	0.0	3	430	CPC003_HCC515_24H:BRD-A19037878:10.0	154
281	543d9ed5e4b0e6d1d5176999	CPC003_HCC515_6H	HCC515	86		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0411	3	154	CPC003_HCC515_6H:BRD-A19037878:10.0	68
282	543d9fc0e4b0e6d1d5176bde	CPC003_PC3_24H	PC3	274		trichostatin A	10.0	um	BRD-A19037878	24.0	h	trt_poscon	0.0	5	497	CPC003_PC3_24H:BRD-A19037878:10.0	223
283	543da072e4b0e6d1d5176d2c	CPC003_PC3_6H	PC3	95		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0	4	275	CPC003_PC3_6H:BRD-A19037878:10.0	180
284	543da0aee4b0e6d1d5176ddc	CPC003_VCAP_24H	VCAP	0		trichostatin A	10.0	um	BRD-A19037878	24.0	h	trt_poscon		1	False	CPC003_VCAP_24H:BRD-A19037878:10.0	0
285	543da186e4b0e6d1d5176f4f	CPC003_VCAP_6H	VCAP	83		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.001	4	194	CPC003_VCAP_6H:BRD-A19037878:10.0	111
286	543da215e4b0e6d1d5177136	CPC004_A375_6H	A375	168		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.002	3	396	CPC004_A375_6H:BRD-A19037878:10.0	228
287	543da28de4b0e6d1d517723b	CPC004_HA1E_24H	HA1E	296		trichostatin A	10.0	um	BRD-A19037878	24.0	h	trt_poscon	0.0	3	563	CPC004_HA1E_24H:BRD-A19037878:10.0	267
288	543da323e4b0e6d1d51774be	CPC004_HA1E_6H	HA1E	128		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0	3	342	CPC004_HA1E_6H:BRD-A19037878:10.0	214
289	543da387e4b0e6d1d51774e7	CPC004_HCC515_24H	HCC515	237		trichostatin A	10.0	um	BRD-A19037878	24.0	h	trt_poscon	0.0	3	384	CPC004_HCC515_24H:BRD-A19037878:10.0	147
290	543da416e4b0e6d1d5177722	CPC004_HCC515_6H	HCC515	190		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0	3	428	CPC004_HCC515_6H:BRD-A19037878:10.0	238
291	543da49ae4b0e6d1d51778cf	CPC004_HEPG2_6H	HEPG2	137		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0	3	325	CPC004_HEPG2_6H:BRD-A19037878:10.0	188
292	543da586e4b0e6d1d5177944	CPC004_HT29_6H	HT29	81		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0001	5	216	CPC004_HT29_6H:BRD-A19037878:10.0	135
293	543da647e4b0e6d1d5177b3e	CPC004_MCF7_6H	MCF7	148		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0	4	378	CPC004_MCF7_6H:BRD-A19037878:10.0	230
294	543da71ce4b0e6d1d5177c60	CPC004_PC3_24H	PC3	177		trichostatin A	10.0	um	BRD-A19037878	24.0	h	trt_poscon	0.0005	4	307	CPC004_PC3_24H:BRD-A19037878:10.0	130
295	543da82fe4b0e6d1d5177ec1	CPC004_PC3_6H	PC3	158		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0	5	384	CPC004_PC3_6H:BRD-A19037878:10.0	226
296	543da96be4b0e6d1d5177f85	CPC004_VCAP_24H	VCAP	73		trichostatin A	10.0	um	BRD-A19037878	24.0	h	trt_poscon	0.0597	2	189	CPC004_VCAP_24H:BRD-A19037878:10.0	116
297	543daa0de4b0e6d1d517803f	CPC004_VCAP_6H	VCAP	145		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0	4	388	CPC004_VCAP_6H:BRD-A19037878:10.0	243
298	543dab39e4b0e6d1d51782fc	CPC005_A375_24H	A375	218		trichostatin A	10.0	um	BRD-A19037878	24.0	h	trt_poscon	0.0	2	381	CPC005_A375_24H:BRD-A19037878:10.0	163
299	543dac2de4b0e6d1d5178318	CPC005_A375_6H	A375	184		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0	3	479	CPC005_A375_6H:BRD-A19037878:10.0	295
300	543dacfae4b0e6d1d51784c3	CPC005_A549_24H	A549	307		trichostatin A	10.0	um	BRD-A19037878	24.0	h	trt_poscon	0.0	3	501	CPC005_A549_24H:BRD-A19037878:10.0	194
301	543dadcfe4b0e6d1d51786db	CPC005_A549_6H	A549	205		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0	3	490	CPC005_A549_6H:BRD-A19037878:10.0	285
302	543dae83e4b0e6d1d5178758	CPC005_HA1E_24H	HA1E	282		trichostatin A	10.0	um	BRD-A19037878	24.0	h	trt_poscon	0.0	3	483	CPC005_HA1E_24H:BRD-A19037878:10.0	201
303	543daf1ae4b0e6d1d51789df	CPC005_HA1E_6H	HA1E	116		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0005	2	293	CPC005_HA1E_6H:BRD-A19037878:10.0	177
304	543daf82e4b0e6d1d5178a1a	CPC005_HCC515_6H	HCC515	142		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0006	2	265	CPC005_HCC515_6H:BRD-A19037878:10.0	123
305	543db064e4b0e6d1d5178ccd	CPC005_HT29_24H	HT29	265		trichostatin A	10.0	um	BRD-A19037878	24.0	h	trt_poscon	0.0	3	464	CPC005_HT29_24H:BRD-A19037878:10.0	199
306	543db157e4b0e6d1d5178d86	CPC005_HT29_6H	HT29	47		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0533	3	109	CPC005_HT29_6H:BRD-A19037878:10.0	62
307	543db2b5e4b0e6d1d5178e5d	CPC005_MCF7_24H	MCF7	104		trichostatin A	10.0	um	BRD-A19037878	24.0	h	trt_poscon	0.0	4	216	CPC005_MCF7_24H:BRD-A19037878:10.0	112
308	543db47ae4b0e6d1d517911d	CPC005_MCF7_6H	MCF7	148		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0	5	373	CPC005_MCF7_6H:BRD-A19037878:10.0	225
309	543db5ece4b0e6d1d517913e	CPC005_PC3_24H	PC3	346		trichostatin A	10.0	um	BRD-A19037878	24.0	h	trt_poscon	0.0	5	627	CPC005_PC3_24H:BRD-A19037878:10.0	281
310	543db718e4b0e6d1d51793db	CPC005_PC3_6H	PC3	109		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0	4	254	CPC005_PC3_6H:BRD-A19037878:10.0	145
311	543db869e4b0e6d1d51793fb	CPC005_VCAP_24H	VCAP	0		trichostatin A	10.0	um	BRD-A19037878	24.0	h	trt_poscon		1	False	CPC005_VCAP_24H:BRD-A19037878:10.0	0
312	543db94de4b0e6d1d5179563	CPC005_VCAP_6H	VCAP	96		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0003	4	216	CPC005_VCAP_6H:BRD-A19037878:10.0	120
313	543dba4ae4b0e6d1d51796d6	CPC006_A375_24H	A375	411		trichostatin A	10.0	um	BRD-A19037878	24.0	h	trt_poscon	0.0	5	673	CPC006_A375_24H:BRD-A19037878:10.0	262
314	543dbbbae4b0e6d1d5179866	CPC006_A375_6H	A375	90		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0	7	302	CPC006_A375_6H:BRD-A19037878:10.0	212
315	543dbc40e4b0e6d1d5179a2d	CPC006_A549_24H	A549	150		trichostatin A	10.0	um	BRD-A19037878	24.0	h	trt_poscon	0.0541	2	260	CPC006_A549_24H:BRD-A19037878:10.0	110
316	543dbcf1e4b0e6d1d5179b8c	CPC006_A549_6H	A549	176		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0	4	415	CPC006_A549_6H:BRD-A19037878:10.0	239
317	543dbd2fe4b0e6d1d5179c64	CPC006_A673_6H	A673	132		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0001	2	357	CPC006_A673_6H:BRD-A19037878:10.0	225
318	543dbd95e4b0e6d1d5179f09	CPC006_AGS_6H	AGS	123		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0003	2	332	CPC006_AGS_6H:BRD-A19037878:10.0	209
319	543dbddae4b0e6d1d517a01f	CPC006_CL34_6H	CL34	0		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon		1	False	CPC006_CL34_6H:BRD-A19037878:10.0	0
320	543dbe1be4b0e6d1d517a120	CPC006_CORL23_6H	CORL23	115		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0326	2	259	CPC006_CORL23_6H:BRD-A19037878:10.0	144
321	543dbe70e4b0e6d1d517a312	CPC006_COV644_6H	COV644	0		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon		1	False	CPC006_COV644_6H:BRD-A19037878:10.0	0
322	543dbea4e4b0e6d1d517a36d	CPC006_DV90_6H	DV90	94		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0126	2	222	CPC006_DV90_6H:BRD-A19037878:10.0	128
323	543dbeede4b0e6d1d517a4d4	CPC006_EFO27_6H	EFO27	115		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0012	2	238	CPC006_EFO27_6H:BRD-A19037878:10.0	123
324	543dbff3e4b0e6d1d517a6d1	CPC006_HA1E_24H	HA1E	340		trichostatin A	10.0	um	BRD-A19037878	24.0	h	trt_poscon	0.0	5	635	CPC006_HA1E_24H:BRD-A19037878:10.0	295
325	543dc0e2e4b0e6d1d517a794	CPC006_HA1E_6H	HA1E	182		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0	5	450	CPC006_HA1E_6H:BRD-A19037878:10.0	268
326	543dc16ee4b0e6d1d517a9af	CPC006_HCC15_6H	HCC15	125		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.001	3	283	CPC006_HCC15_6H:BRD-A19037878:10.0	158
327	543dc2b1e4b0e6d1d517aa72	CPC006_HCC515_24H	HCC515	359		trichostatin A	10.0	um	BRD-A19037878	24.0	h	trt_poscon	0.0	6	579	CPC006_HCC515_24H:BRD-A19037878:10.0	220
328	543dc368e4b0e6d1d517abf7	CPC006_HCC515_6H	HCC515	71		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0002	4	106	CPC006_HCC515_6H:BRD-A19037878:10.0	35
329	543dc3c8e4b0e6d1d517ae6b	CPC006_HCT116_6H	HCT116	123		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.01	2	272	CPC006_HCT116_6H:BRD-A19037878:10.0	149
330	543dc42ee4b0e6d1d517aeb2	CPC006_HEC108_6H	HEC108	95		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0012	3	240	CPC006_HEC108_6H:BRD-A19037878:10.0	145
331	543dc4b5e4b0e6d1d517b082	CPC006_HEPG2_6H	HEPG2	79		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0001	3	230	CPC006_HEPG2_6H:BRD-A19037878:10.0	151
332	543dc500e4b0e6d1d517b20b	CPC006_HT115_6H	HT115	89		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0637	2	173	CPC006_HT115_6H:BRD-A19037878:10.0	84
333	543dc5b6e4b0e6d1d517b3ad	CPC006_HT29_24H	HT29	316		trichostatin A	10.0	um	BRD-A19037878	24.0	h	trt_poscon	0.0	4	622	CPC006_HT29_24H:BRD-A19037878:10.0	306
334	543dc698e4b0e6d1d517b48d	CPC006_HT29_6H	HT29	200		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0	6	460	CPC006_HT29_6H:BRD-A19037878:10.0	260
335	543dc6e8e4b0e6d1d517b648	CPC006_JHUEM2_6H	JHUEM2	84		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0692	2	195	CPC006_JHUEM2_6H:BRD-A19037878:10.0	111
336	543dc728e4b0e6d1d517b722	CPC006_LOVO_6H	LOVO	116		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0033	2	244	CPC006_LOVO_6H:BRD-A19037878:10.0	128
337	543dc866e4b0e6d1d517b9da	CPC006_MCF7_24H	MCF7	398		trichostatin A	10.0	um	BRD-A19037878	24.0	h	trt_poscon	0.0	6	790	CPC006_MCF7_24H:BRD-A19037878:10.0	392
338	543dc957e4b0e6d1d517baab	CPC006_MCF7_6H	MCF7	164		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0	5	424	CPC006_MCF7_6H:BRD-A19037878:10.0	260
339	543dc99ae4b0e6d1d517bb9d	CPC006_MDST8_6H	MDST8	115		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0001	2	274	CPC006_MDST8_6H:BRD-A19037878:10.0	159
340	543dc9f8e4b0e6d1d517be09	CPC006_NCIH1694_6H	NCIH1694	64		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.1976	2	159	CPC006_NCIH1694_6H:BRD-A19037878:10.0	95
341	543dca3ee4b0e6d1d517bf5b	CPC006_NCIH1836_6H	NCIH1836	0		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon		1	False	CPC006_NCIH1836_6H:BRD-A19037878:10.0	0
342	543dca8be4b0e6d1d517c0e7	CPC006_NCIH2073_6H	NCIH2073	135		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0028	2	235	CPC006_NCIH2073_6H:BRD-A19037878:10.0	100
343	543dcabbe4b0e6d1d517c108	CPC006_NCIH508_6H	NCIH508	0		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon		1	False	CPC006_NCIH508_6H:BRD-A19037878:10.0	0
344	543dcb08e4b0e6d1d517c287	CPC006_NCIH596_6H	NCIH596	142		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0009	2	284	CPC006_NCIH596_6H:BRD-A19037878:10.0	142
345	543dcb66e4b0e6d1d517c4eb	CPC006_NOMO1_6H	NOMO1	58		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.3025	2	137	CPC006_NOMO1_6H:BRD-A19037878:10.0	79
346	543dcb99e4b0e6d1d517c533	CPC006_OV7_6H	OV7	148		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0153	2	234	CPC006_OV7_6H:BRD-A19037878:10.0	86
347	543dccdfe4b0e6d1d517c67e	CPC006_PC3_24H	PC3	414		trichostatin A	10.0	um	BRD-A19037878	24.0	h	trt_poscon	0.0	6	707	CPC006_PC3_24H:BRD-A19037878:10.0	293
348	543dcd94e4b0e6d1d517c7e8	CPC006_PC3_6H	PC3	159		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0	4	407	CPC006_PC3_6H:BRD-A19037878:10.0	248
349	543dcddee4b0e6d1d517c953	CPC006_PL21_6H	PL21	140		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0003	2	290	CPC006_PL21_6H:BRD-A19037878:10.0	150
350	543dce27e4b0e6d1d517cab5	CPC006_RMGI_6H	RMGI	93		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0275	2	230	CPC006_RMGI_6H:BRD-A19037878:10.0	137
351	543dcea5e4b0e6d1d517cc22	CPC006_RMUGS_6H	RMUGS	75		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0009	3	223	CPC006_RMUGS_6H:BRD-A19037878:10.0	148
352	543dcf08e4b0e6d1d517ceaf	CPC006_SKLU1_6H	SKLU1	91		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0044	2	233	CPC006_SKLU1_6H:BRD-A19037878:10.0	142
353	543dcf3ae4b0e6d1d517ceea	CPC006_SKM1_6H	SKM1	175		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0001	2	372	CPC006_SKM1_6H:BRD-A19037878:10.0	197
354	543dcf95e4b0e6d1d517d105	CPC006_SKMEL1_6H	SKMEL1	102		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0294	2	210	CPC006_SKMEL1_6H:BRD-A19037878:10.0	108
355	543dcfd5e4b0e6d1d517d1e8	CPC006_SKMEL28_6H	SKMEL28	102		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.008	2	240	CPC006_SKMEL28_6H:BRD-A19037878:10.0	138
356	543dd02be4b0e6d1d517d3fd	CPC006_SNGM_6H	SNGM	128		trichostatin A	10.0	um	BRD-A19037878	6.0	h	trt_poscon	0.0151	2	215	CPC006_SNGM_6H:BRD-A19037878:10.0	87
